can_id,dlc,b0,b1,b2,b3,b4,b5,b6,b7,label,source
398,8,1,71,96,255,107,0,0,0,1,Malfunction
508,8,254,235,0,122,0,0,194,186,0,Normal
501,8,15,15,0,1,0,0,8,0,0,Normal
249,8,0,0,64,0,0,0,0,0,0,Normal
842,5,0,0,0,0,27,0,0,0,0,Normal
479,4,128,2,0,0,0,0,0,0,0,Normal
193,8,65,23,72,16,1,67,82,136,0,Normal
961,8,7,101,247,0,0,0,0,0,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
455,7,0,0,0,0,0,0,63,0,0,Normal
199,4,0,7,2,32,0,0,0,0,0,Normal
2004,8,1,91,90,249,227,24,10,54,1,Fuzzy
452,8,109,98,192,48,6,0,3,253,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
293,8,134,5,217,38,154,125,192,22,1,Fuzzy
485,8,92,0,48,112,0,0,1,56,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
0,8,0,0,0,0,0,0,0,0,1,Flooding
451,8,6,155,6,154,255,16,0,3,0,Normal
840,5,0,0,0,0,27,0,0,0,0,Normal
500,6,0,0,0,0,0,0,0,0,0,Normal
1881,8,9,216,29,250,151,70,7,8,1,Fuzzy
485,8,92,0,48,80,0,0,1,24,0,Normal
193,8,113,23,72,16,49,67,82,136,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
485,8,92,0,48,112,0,0,1,56,0,Normal
417,7,0,0,1,65,106,106,0,0,0,Normal
442,8,6,153,105,150,138,105,151,37,0,Normal
738,8,71,150,190,95,170,213,150,107,1,Fuzzy
499,3,128,188,0,0,0,0,0,0,0,Normal
398,8,0,0,0,105,214,157,6,157,0,Normal
193,8,113,23,72,16,49,67,82,136,0,Normal
389,2,27,252,0,0,0,0,0,0,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
393,7,207,255,15,255,47,254,45,0,0,Normal
500,6,0,0,0,0,0,0,0,0,0,Normal
501,8,15,15,0,1,0,0,8,0,0,Normal
197,8,0,22,212,96,3,172,12,21,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
485,8,92,0,48,112,0,0,1,56,0,Normal
979,8,128,0,32,0,127,253,80,0,0,Normal
398,8,0,0,0,105,134,152,6,152,0,Normal
508,8,254,165,0,153,0,0,66,131,0,Normal
401,8,6,155,6,170,6,155,0,0,0,Normal
489,8,0,12,0,14,15,255,0,0,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
0,8,0,0,0,0,0,0,0,0,1,Flooding
389,2,27,251,0,0,0,0,0,0,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
193,8,65,23,72,16,1,67,82,136,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
398,8,1,71,96,255,107,0,0,0,1,Malfunction
1907,7,0,40,0,0,0,0,0,0,0,Normal
485,8,92,0,48,112,0,0,1,56,0,Normal
1634,8,103,190,67,151,94,65,73,198,1,Fuzzy
398,8,0,0,0,105,182,154,6,154,0,Normal
1182,8,32,140,66,144,110,138,128,232,1,Fuzzy
799,8,123,103,177,151,251,238,54,239,1,Fuzzy
489,8,0,12,0,14,15,254,0,0,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
452,8,74,98,192,48,4,0,5,254,0,Normal
401,8,6,152,6,170,6,153,0,0,0,Normal
241,6,0,1,0,64,0,0,0,0,0,Normal
241,6,52,1,0,64,0,0,0,0,0,Normal
389,2,27,253,0,0,0,0,0,0,0,Normal
209,7,0,0,0,0,0,0,0,0,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
193,8,97,23,72,16,33,67,82,136,0,Normal
170,8,43,217,44,80,70,83,173,0,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
431,8,0,0,0,0,0,0,134,255,0,Normal
499,3,128,188,0,0,0,0,0,0,0,Normal
452,8,39,98,192,48,2,0,7,255,0,Normal
199,4,0,7,2,32,0,0,0,0,0,Normal
528,4,6,0,1,253,0,0,0,0,0,Normal
431,8,0,0,0,0,0,0,134,255,0,Normal
753,5,248,251,248,251,248,0,0,0,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
0,8,0,0,0,0,0,0,0,0,1,Flooding
489,8,0,12,0,14,15,255,0,0,0,Normal
1721,8,65,176,7,87,106,82,57,143,1,Fuzzy
455,7,0,0,127,255,0,0,63,0,0,Normal
197,8,48,22,212,96,51,172,12,21,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
401,8,6,155,6,171,6,154,0,0,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
209,7,0,0,0,0,0,0,0,0,0,Normal
419,1,128,0,0,0,0,0,0,0,0,Normal
753,5,80,80,80,82,80,0,0,0,0,Normal
401,8,6,153,6,170,6,154,0,0,0,Normal
451,8,6,156,6,154,255,16,0,3,0,Normal
398,8,0,0,0,105,150,152,6,152,0,Normal
442,8,6,154,105,166,138,105,167,37,0,Normal
170,8,43,207,44,77,66,83,178,0,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
190,8,169,41,195,67,174,64,225,157,1,Fuzzy
197,8,0,22,212,96,3,172,12,21,0,Normal
1,8,242,112,89,128,209,188,91,202,1,Fuzzy
501,8,15,15,0,1,0,0,8,0,0,Normal
193,8,81,23,72,16,17,67,82,136,0,Normal
417,7,0,0,1,65,106,106,0,0,0,Normal
481,7,0,0,0,0,3,0,0,0,0,Normal
452,8,39,98,192,48,2,0,7,255,0,Normal
442,8,6,154,105,166,138,105,183,36,0,Normal
501,8,15,15,0,1,0,0,8,0,0,Normal
489,8,0,12,0,14,15,254,0,0,0,Normal
197,8,16,22,212,96,19,172,12,21,0,Normal
1105,6,0,0,0,0,0,0,0,0,0,Normal
249,8,0,0,64,0,0,0,0,0,0,Normal
419,1,128,0,0,0,0,0,0,0,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
398,8,1,71,96,255,107,0,0,0,1,Malfunction
979,8,128,0,32,0,95,254,81,0,0,Normal
249,8,0,0,64,0,0,0,0,0,0,Normal
309,8,0,0,31,2,12,17,0,0,0,Normal
1496,8,91,100,190,2,34,65,132,65,1,Fuzzy
398,8,1,71,96,255,107,0,0,0,1,Malfunction
499,3,0,60,0,0,0,0,0,0,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
398,8,0,0,0,105,150,155,6,155,0,Normal
419,1,128,0,0,0,0,0,0,0,0,Normal
209,7,0,0,0,0,0,0,0,0,0,Normal
501,8,15,15,0,1,0,0,8,0,0,Normal
501,8,15,15,0,1,0,0,8,0,0,Normal
309,8,0,0,31,2,12,17,0,0,0,Normal
241,6,52,1,0,64,0,0,0,0,0,Normal
62,8,166,101,197,21,183,118,104,21,1,Fuzzy
398,8,1,71,96,255,107,0,0,0,1,Malfunction
1099,8,63,165,16,250,212,7,148,166,1,Fuzzy
1233,8,0,0,50,1,0,251,0,0,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
840,5,0,0,0,0,27,0,0,0,0,Normal
249,8,0,0,64,0,0,0,0,0,0,Normal
199,4,0,7,2,32,0,0,0,0,0,Normal
426,7,0,104,102,136,106,160,0,0,0,Normal
170,8,43,213,44,79,70,83,174,0,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
499,3,64,124,0,0,0,0,0,0,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
1020,8,64,88,10,110,110,0,110,110,0,Normal
431,8,0,0,0,0,0,0,134,255,0,Normal
499,3,128,188,0,0,0,0,0,0,0,Normal
501,8,15,15,0,1,0,0,8,0,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
422,4,64,0,0,0,0,0,0,0,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
249,8,0,0,64,0,0,0,0,0,0,Normal
844,8,242,160,15,254,3,253,0,12,0,Normal
1221,5,0,0,0,0,0,0,0,0,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
707,8,7,78,6,134,0,0,78,0,0,Normal
499,3,0,60,0,0,0,0,0,0,0,Normal
309,8,0,0,31,2,12,17,0,0,0,Normal
431,8,0,0,0,0,0,0,134,255,0,Normal
422,4,64,0,0,0,0,0,0,0,0,Normal
442,8,6,154,105,166,138,105,183,36,0,Normal
508,8,254,82,0,125,0,0,66,20,0,Normal
451,8,6,155,6,154,255,32,0,2,0,Normal
398,8,0,0,0,105,166,154,6,154,0,Normal
401,8,6,154,6,170,6,153,0,0,0,Normal
985,2,2,17,0,0,0,0,0,0,0,Normal
844,8,234,160,15,255,3,253,0,12,0,Normal
199,4,0,7,2,32,0,0,0,0,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
389,2,27,253,0,0,0,0,0,0,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
190,6,8,0,0,3,233,254,0,0,0,Normal
452,8,0,98,192,48,0,0,0,0,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
398,8,1,71,96,255,107,0,0,0,1,Malfunction
170,8,43,223,44,85,66,83,170,0,0,Normal
190,6,4,0,0,3,233,255,0,0,0,Normal
193,8,97,23,72,16,33,67,82,136,0,Normal
1017,8,0,107,144,114,95,57,117,53,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
170,8,43,210,44,78,64,83,178,0,0,Normal
1105,6,0,0,0,0,0,0,0,0,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
401,8,6,154,6,170,6,154,0,0,0,Normal
209,7,192,0,255,253,0,253,0,0,0,Normal
262,8,253,241,220,230,241,197,88,228,1,Fuzzy
452,8,39,98,192,48,2,0,7,255,0,Normal
485,8,92,0,48,48,0,0,0,248,0,Normal
497,8,174,10,0,0,24,0,0,114,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
401,8,6,155,6,170,6,154,0,0,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
393,7,207,255,15,255,47,254,45,0,0,Normal
707,8,7,78,6,134,0,0,79,0,0,Normal
417,7,0,0,1,65,106,106,0,0,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
1105,6,0,0,0,0,0,0,0,0,0,Normal
109,8,247,41,147,104,81,77,240,67,1,Fuzzy
0,8,0,0,0,0,0,0,0,0,1,Flooding
451,8,6,156,6,155,255,0,0,0,0,Normal
500,6,0,0,0,0,0,0,0,0,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
979,8,128,0,32,0,0,0,81,0,0,Normal
241,6,40,1,0,64,0,0,0,0,0,Normal
842,5,0,0,0,0,27,0,0,0,0,Normal
190,6,0,0,0,3,232,0,0,0,0,Normal
489,8,0,12,0,14,15,254,0,0,0,Normal
761,7,122,1,10,8,0,0,10,0,0,Normal
1068,8,57,43,75,199,23,59,155,19,1,Fuzzy
389,2,27,253,0,0,0,0,0,0,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
501,8,15,15,0,1,0,0,8,0,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
481,7,0,0,0,0,3,0,0,0,0,Normal
761,7,90,1,10,8,0,0,10,0,0,Normal
481,7,0,0,0,0,3,0,0,0,0,Normal
197,8,48,22,212,96,51,172,12,21,0,Normal
452,8,0,98,192,48,0,0,0,0,0,Normal
398,8,0,0,0,105,134,152,6,152,0,Normal
489,8,0,12,0,14,15,255,0,0,0,Normal
707,8,181,202,37,17,48,8,127,212,1,Fuzzy
532,6,4,0,65,254,72,42,0,0,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
451,8,6,153,6,152,255,0,0,0,0,Normal
190,6,4,0,0,3,233,255,0,0,0,Normal
199,4,0,7,2,32,0,0,0,0,0,Normal
499,3,192,252,0,0,0,0,0,0,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
398,8,0,0,0,105,182,155,6,155,0,Normal
1001,8,0,0,23,68,0,0,0,51,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
1845,8,205,171,167,145,59,163,72,126,1,Fuzzy
628,8,50,117,254,185,138,121,132,175,1,Fuzzy
564,5,0,0,0,0,0,0,0,0,0,Normal
528,4,4,0,1,254,0,0,0,0,0,Normal
309,8,0,0,31,2,12,17,0,0,0,Normal
840,5,0,0,0,0,27,0,0,0,0,Normal
489,8,0,12,0,14,15,253,0,0,0,Normal
209,7,0,0,0,0,0,0,0,0,0,Normal
1428,8,127,118,62,200,35,12,10,113,1,Fuzzy
481,7,0,0,0,0,3,0,0,0,0,Normal
479,4,128,2,0,0,0,0,0,0,0,Normal
451,8,6,157,6,155,255,48,0,1,0,Normal
485,8,92,0,48,48,0,0,0,248,0,Normal
393,7,79,255,15,255,48,0,45,0,0,Normal
985,2,2,17,0,0,0,0,0,0,0,Normal
497,8,174,10,0,0,24,0,0,114,0,Normal
532,6,2,0,33,255,36,31,0,0,0,Normal
209,7,128,0,191,254,0,254,0,0,0,Normal
190,6,12,0,0,3,233,253,0,0,0,Normal
190,6,0,0,0,3,232,0,0,0,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
0,8,0,0,0,0,0,0,0,0,1,Flooding
528,4,0,0,0,0,0,0,0,0,0,Normal
241,6,28,1,0,64,0,0,0,0,0,Normal
190,6,0,0,0,3,232,0,0,0,0,Normal
419,1,128,0,0,0,0,0,0,0,0,Normal
170,8,43,208,44,75,66,83,180,0,0,Normal
193,8,81,23,72,16,17,67,82,136,0,Normal
1001,8,0,0,23,68,0,0,0,51,0,Normal
389,2,27,252,0,0,0,0,0,0,0,Normal
241,6,28,1,0,64,0,0,0,0,0,Normal
193,8,97,23,72,16,33,67,82,136,0,Normal
485,8,92,0,48,16,0,0,0,216,0,Normal
199,4,0,7,2,32,0,0,0,0,0,Normal
840,5,0,0,0,0,27,0,0,0,0,Normal
451,8,6,157,6,154,255,16,0,3,0,Normal
201,8,132,13,75,7,0,0,24,0,0,Normal
1105,6,0,0,0,0,0,0,0,0,0,Normal
426,7,0,104,102,136,106,160,0,0,0,Normal
562,8,0,0,0,8,0,0,0,0,0,Normal
1695,8,137,234,87,13,157,82,0,170,1,Fuzzy
199,4,0,7,2,32,0,0,0,0,0,Normal
485,8,92,0,48,112,0,0,1,56,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
431,8,0,0,0,0,0,0,134,255,0,Normal
249,8,0,0,64,0,0,0,0,0,0,Normal
485,8,92,0,48,16,0,0,0,216,0,Normal
190,6,12,0,0,3,233,253,0,0,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
209,7,128,0,191,254,0,254,0,0,0,Normal
249,8,0,0,64,0,0,0,0,0,0,Normal
309,8,0,0,31,2,12,17,0,0,0,Normal
313,8,0,0,0,0,0,0,0,0,0,Normal
197,8,16,22,212,96,19,172,12,21,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
199,4,0,7,2,32,0,0,0,0,0,Normal
969,8,7,6,0,0,0,0,0,0,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
426,7,0,104,102,136,106,176,0,0,0,Normal
401,8,6,154,6,170,6,153,0,0,0,Normal
844,8,226,158,15,254,3,253,0,12,0,Normal
389,2,27,252,0,0,0,0,0,0,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
0,8,0,0,0,0,0,0,0,0,1,Flooding
499,3,192,252,0,0,0,0,0,0,0,Normal
102,8,39,191,88,182,70,210,83,128,1,Fuzzy
562,8,0,0,0,8,0,0,0,0,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
1778,8,118,82,216,116,214,224,104,239,1,Fuzzy
398,8,0,0,0,105,182,155,6,155,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
485,8,92,0,48,112,0,0,1,56,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
0,8,0,0,0,0,0,0,0,0,1,Flooding
199,4,0,7,2,32,0,0,0,0,0,Normal
485,8,92,0,48,80,0,0,1,24,0,Normal
241,6,40,1,0,64,0,0,0,0,0,Normal
201,8,132,13,40,10,0,0,24,0,0,Normal
197,8,48,22,212,96,51,172,12,21,0,Normal
499,3,64,124,0,0,0,0,0,0,0,Normal
197,8,16,22,212,96,19,172,12,21,0,Normal
407,4,0,0,0,0,0,0,0,0,0,Normal
170,8,43,219,44,83,66,83,172,0,0,Normal
398,8,0,0,0,105,166,153,6,153,0,Normal
199,4,0,7,2,32,0,0,0,0,0,Normal
479,4,128,2,0,0,0,0,0,0,0,Normal
170,8,43,208,44,76,68,83,178,0,0,Normal
417,7,0,0,1,65,106,106,0,0,0,Normal
426,7,0,104,102,136,106,160,0,0,0,Normal
309,8,0,0,31,2,12,17,0,0,0,Normal
562,8,0,0,0,8,0,0,0,0,0,Normal
499,3,64,124,0,0,0,0,0,0,0,Normal
193,8,113,23,72,16,49,67,82,136,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
249,8,0,0,64,0,0,0,0,0,0,Normal
451,8,6,157,6,154,255,32,0,2,0,Normal
197,8,32,22,212,96,35,172,12,21,0,Normal
241,6,0,1,0,64,0,0,0,0,0,Normal
352,5,226,14,118,34,3,0,0,0,0,Normal
193,8,81,23,72,16,17,67,82,136,0,Normal
170,8,43,219,44,83,68,83,171,0,0,Normal
298,8,16,240,112,111,0,0,16,160,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
401,8,6,154,6,170,6,153,0,0,0,Normal
1105,6,0,0,0,0,0,0,0,0,0,Normal
1105,6,0,0,0,0,0,0,0,0,0,Normal
426,7,0,104,102,136,106,160,0,0,0,Normal
209,7,0,0,0,0,0,0,0,0,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
249,8,0,0,64,0,0,0,0,0,0,Normal
201,8,132,13,77,0,0,0,24,0,0,Normal
209,7,128,0,191,254,0,254,0,0,0,Normal
241,6,52,1,0,64,0,0,0,0,0,Normal
352,5,226,14,118,34,3,0,0,0,0,Normal
479,4,128,2,0,0,0,0,0,0,0,Normal
829,8,89,229,171,50,1,195,197,166,1,Fuzzy
1325,8,174,168,188,216,247,197,49,0,1,Fuzzy
431,8,0,0,0,0,0,0,134,255,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
485,8,92,0,48,80,0,0,1,24,0,Normal
844,8,234,160,15,255,3,253,0,12,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
201,8,132,13,68,13,0,0,24,0,0,Normal
249,8,0,0,64,0,0,0,0,0,0,Normal
241,6,0,1,0,64,0,0,0,0,0,Normal
426,7,0,104,102,136,106,160,0,0,0,Normal
1140,8,2,252,221,228,189,226,44,35,1,Fuzzy
0,8,0,0,0,0,0,0,0,0,1,Flooding
398,8,0,0,0,105,166,154,6,154,0,Normal
455,7,0,0,127,255,0,0,63,0,0,Normal
241,6,40,1,0,64,0,0,0,0,0,Normal
170,8,43,215,44,79,70,83,174,0,0,Normal
201,8,132,13,52,0,0,0,24,0,0,Normal
199,4,0,7,2,32,0,0,0,0,0,Normal
451,8,6,153,6,153,255,16,0,3,0,Normal
979,8,128,0,32,0,127,253,81,0,0,Normal
451,8,6,156,6,154,255,16,0,3,0,Normal
398,8,0,0,0,105,166,154,6,154,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
1001,8,0,0,23,68,0,0,0,51,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
417,7,0,0,1,65,106,106,0,0,0,Normal
398,8,0,0,0,105,198,155,6,155,0,Normal
489,8,0,12,0,14,15,254,0,0,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
0,8,0,0,0,0,0,0,0,0,1,Flooding
209,7,0,0,0,0,0,0,0,0,0,Normal
752,8,160,170,152,49,47,122,76,248,1,Fuzzy
193,8,97,23,72,16,33,67,82,136,0,Normal
241,6,52,1,0,64,0,0,0,0,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
479,4,128,2,0,0,0,0,0,0,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
961,8,7,101,247,0,0,0,0,0,0,Normal
562,8,0,0,0,8,0,0,0,0,0,Normal
501,8,15,15,0,1,0,0,8,0,0,Normal
249,8,0,0,64,0,0,0,0,0,0,Normal
197,8,16,22,212,96,19,172,12,21,0,Normal
197,8,48,22,212,96,51,172,12,21,0,Normal
249,8,0,0,64,0,0,0,0,0,0,Normal
419,1,128,0,0,0,0,0,0,0,0,Normal
193,8,97,23,72,16,33,67,82,136,0,Normal
413,8,195,44,60,209,0,12,136,126,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
0,8,0,0,0,0,0,0,0,0,1,Flooding
451,8,6,153,6,153,255,32,0,2,0,Normal
485,8,92,0,48,16,0,0,0,216,0,Normal
489,8,0,12,0,14,15,255,0,0,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
209,7,128,0,191,254,0,254,0,0,0,Normal
452,8,109,98,192,48,6,0,3,253,0,Normal
532,6,4,0,65,254,72,42,0,0,0,Normal
1001,8,0,0,23,68,0,0,0,51,0,Normal
481,7,0,0,0,0,0,0,0,0,0,Normal
241,6,52,1,0,64,0,0,0,0,0,Normal
761,7,82,1,7,8,0,0,7,0,0,Normal
401,8,6,155,6,170,6,154,0,0,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
659,8,176,123,3,52,161,77,190,153,1,Fuzzy
197,8,48,22,212,96,51,172,12,21,0,Normal
481,7,0,0,0,0,0,0,0,0,0,Normal
485,8,92,0,48,80,0,0,1,24,0,Normal
453,8,139,35,14,62,54,148,204,226,1,Fuzzy
485,8,92,0,48,48,0,0,0,248,0,Normal
1009,8,0,174,95,8,0,255,10,79,0,Normal
452,8,74,98,192,48,4,0,5,254,0,Normal
451,8,6,156,6,154,255,16,0,3,0,Normal
401,8,6,153,6,170,6,152,0,0,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
398,8,1,71,96,255,107,0,0,0,1,Malfunction
564,5,0,0,0,0,0,0,0,0,0,Normal
1586,8,11,223,215,32,51,209,191,249,1,Fuzzy
201,8,132,13,64,10,0,0,24,0,0,Normal
1105,6,0,0,0,0,0,0,0,0,0,Normal
442,8,6,154,105,166,138,105,167,36,0,Normal
419,1,128,0,0,0,0,0,0,0,0,Normal
417,7,0,0,1,65,106,106,0,0,0,Normal
442,8,6,153,105,150,137,105,167,36,0,Normal
1704,8,4,188,52,162,152,20,207,2,1,Fuzzy
0,8,0,0,0,0,0,0,0,0,1,Flooding
417,7,0,0,1,65,106,106,0,0,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
389,2,27,253,0,0,0,0,0,0,0,Normal
249,8,0,0,64,0,0,0,0,0,0,Normal
398,8,0,0,0,105,166,154,6,154,0,Normal
1822,8,7,46,155,29,161,9,192,219,1,Fuzzy
419,1,128,0,0,0,0,0,0,0,0,Normal
489,8,0,12,0,14,15,255,0,0,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
398,8,0,0,0,105,182,154,6,154,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
199,4,0,7,2,32,0,0,0,0,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
0,8,0,0,0,0,0,0,0,0,1,Flooding
401,8,6,154,6,170,6,154,0,0,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
0,8,0,0,0,0,0,0,0,0,1,Flooding
1291,8,154,74,138,21,185,186,249,40,1,Fuzzy
398,8,1,71,96,255,107,0,0,0,1,Malfunction
0,8,0,0,0,0,0,0,0,0,1,Flooding
398,8,1,71,96,255,107,0,0,0,1,Malfunction
1001,8,0,0,23,68,0,0,0,51,0,Normal
170,8,43,231,44,92,66,83,163,0,0,Normal
1061,8,0,5,105,135,166,59,71,131,1,Fuzzy
0,8,0,0,0,0,0,0,0,0,1,Flooding
209,7,192,0,255,253,0,253,0,0,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
352,5,226,14,118,34,3,0,0,0,0,Normal
407,4,0,0,0,0,0,0,0,0,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
0,8,0,0,0,0,0,0,0,0,1,Flooding
398,8,1,71,96,255,107,0,0,0,1,Malfunction
1020,8,64,88,10,110,110,0,110,110,0,Normal
190,6,8,0,0,3,233,254,0,0,0,Normal
431,8,0,0,0,0,0,0,134,255,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
241,6,0,1,0,64,0,0,0,0,0,Normal
190,6,8,0,0,3,233,254,0,0,0,Normal
241,6,0,1,0,64,0,0,0,0,0,Normal
393,7,207,255,15,255,47,254,45,0,0,Normal
485,8,92,0,48,48,0,0,0,248,0,Normal
413,8,3,44,60,212,0,12,139,127,0,Normal
190,6,12,0,0,3,233,253,0,0,0,Normal
313,8,0,0,0,0,0,0,0,0,0,Normal
562,8,0,0,0,8,0,0,0,0,0,Normal
197,8,48,22,212,96,51,172,12,21,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
451,8,6,155,6,154,255,16,0,3,0,Normal
241,6,0,1,0,64,0,0,0,0,0,Normal
209,7,64,0,127,255,0,255,0,0,0,Normal
399,8,173,209,119,215,160,23,195,84,1,Fuzzy
452,8,74,98,192,48,4,0,5,254,0,Normal
422,4,64,0,0,0,0,0,0,0,0,Normal
1816,8,186,254,66,136,92,36,244,21,1,Fuzzy
442,8,6,152,105,134,139,105,151,37,0,Normal
241,6,28,1,0,64,0,0,0,0,0,Normal
993,8,148,206,92,74,70,139,168,184,1,Fuzzy
401,8,6,155,6,170,6,154,0,0,0,Normal
1257,8,26,12,109,144,178,69,76,91,1,Fuzzy
1179,8,211,47,250,8,249,68,215,8,1,Fuzzy
398,8,1,71,96,255,107,0,0,0,1,Malfunction
197,8,0,22,212,96,3,172,12,21,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
426,7,0,104,102,136,106,160,0,0,0,Normal
170,8,43,208,44,77,64,83,179,0,0,Normal
485,8,92,0,48,80,0,0,1,24,0,Normal
199,4,0,7,2,32,0,0,0,0,0,Normal
1082,8,106,247,29,183,4,247,9,176,1,Fuzzy
193,8,65,23,72,16,1,67,82,136,0,Normal
417,7,0,0,1,65,106,106,0,0,0,Normal
481,7,0,0,0,0,1,0,0,0,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
501,8,15,15,0,1,0,0,8,0,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
193,8,97,23,72,16,33,67,82,136,0,Normal
481,7,0,0,0,0,2,0,0,0,0,Normal
199,4,0,7,2,32,0,0,0,0,0,Normal
398,8,0,0,0,105,166,153,6,153,0,Normal
401,8,6,154,6,170,6,153,0,0,0,Normal
1105,6,0,0,0,0,0,0,0,0,0,Normal
761,7,122,1,10,8,0,0,10,0,0,Normal
170,8,43,204,44,76,66,83,179,0,0,Normal
489,8,0,12,0,14,15,255,0,0,0,Normal
413,8,131,44,60,210,0,12,156,127,0,Normal
398,8,0,0,0,105,198,156,6,156,0,Normal
1431,8,234,10,156,10,176,118,173,219,1,Fuzzy
319,8,147,56,83,191,97,118,6,39,1,Fuzzy
0,8,0,0,0,0,0,0,0,0,1,Flooding
413,8,131,44,60,210,0,12,174,126,0,Normal
135,8,237,23,166,6,108,183,210,9,1,Fuzzy
398,8,0,0,0,105,166,154,6,154,0,Normal
500,6,0,0,0,0,0,0,0,0,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
193,8,81,23,72,16,17,67,82,136,0,Normal
386,8,118,34,1,0,0,0,0,0,0,Normal
193,8,113,23,72,16,49,67,82,136,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
193,8,97,23,72,16,33,67,82,136,0,Normal
